race,lap,short_name,id,team,engine,grid_position,quali_time,lap_position,lap_time,gap_to_leader,position,points,fastest_s1,fastest_s2,fastest_s3,ideal_time,s1_speed,s2_speed,s3_speed,speed_trap,tyre,pit_time,tyre_num,used,tyre_age,pit_this_lap,next_pit,soft,medium,hard,total_laps,lap_pcts,tyre_age_pct,next_pit_pcts,distances
Australian,22,PER,785,Red Bull,Red Bull RBPTH001,3,78.24,6.0,83.645,24.291,2 +1,18,28.214,17.981,34.899,81.094,278.6,311.2,302.7,313.9,Hardnew,0.0,3,0,2,0,0,0,0,1,58.0,0.3793103448275862,0.034482758620689655,0.0,5278
Australian,23,PER,785,Red Bull,Red Bull RBPTH001,3,78.24,5.0,95.058,25.201,2 +1,18,28.214,17.981,34.899,81.094,278.6,311.2,302.7,313.9,Hardnew,0.0,3,0,3,0,0,0,0,1,58.0,0.39655172413793105,0.05172413793103448,0.0,5278
Australian,24,PER,785,Red Bull,Red Bull RBPTH001,3,78.24,5.0,137.748,5.703,2 +1,18,28.214,17.981,34.899,81.094,278.6,311.2,302.7,313.9,Hardnew,0.0,3,0,4,0,0,0,0,1,58.0,0.41379310344827586,0.06896551724137931,0.0,5278
Australian,25,PER,785,Red Bull,Red Bull RBPTH001,3,78.24,5.0,149.04,5.568,2 +1,18,28.214,17.981,34.899,81.094,278.6,311.2,302.7,313.9,Hardnew,0.0,3,0,5,0,0,0,0,1,58.0,0.43103448275862066,0.08620689655172414,0.0,5278
Australian,26,PER,785,Red Bull,Red Bull RBPTH001,3,78.24,5.0,156.495,2.027,2 +1,18,28.214,17.981,34.899,81.094,278.6,311.2,302.7,313.9,Hardnew,0.0,3,0,6,0,0,0,0,1,58.0,0.4482758620689655,0.10344827586206896,0.0,5278
Australian,27,PER,785,Red Bull,Red Bull RBPTH001,3,78.24,5.0,86.867,3.697,2 +1,18,28.214,17.981,34.899,81.094,278.6,311.2,302.7,313.9,Hardnew,0.0,3,0,7,0,0,0,0,1,58.0,0.46551724137931033,0.1206896551724138,0.0,5278
Australian,28,PER,785,Red Bull,Red Bull RBPTH001,3,78.24,5.0,84.832,4.997,2 +1,18,28.214,17.981,34.899,81.094,278.6,311.2,302.7,313.9,Hardnew,0.0,3,0,8,0,0,0,0,1,58.0,0.4827586206896552,0.13793103448275862,0.0,5278
Australian,29,PER,785,Red Bull,Red Bull RBPTH001,3,78.24,5.0,84.018,6.158,2 +1,18,28.214,17.981,34.899,81.094,278.6,311.2,302.7,313.9,Hardnew,0.0,3,0,9,0,0,0,0,1,58.0,0.5,0.15517241379310345,0.0,5278
Australian,30,PER,785,Red Bull,Red Bull RBPTH001,3,78.24,4.0,83.115,6.631,2 +1,18,28.214,17.981,34.899,81.094,278.6,311.2,302.7,313.9,Hardnew,0.0,3,0,10,0,0,0,0,1,58.0,0.5172413793103449,0.1724137931034483,0.0,5278
Australian,31,PER,785,Red Bull,Red Bull RBPTH001,3,78.24,4.0,82.805,6.986,2 +1,18,28.214,17.981,34.899,81.094,278.6,311.2,302.7,313.9,Hardnew,0.0,3,0,11,0,0,0,0,1,58.0,0.5344827586206896,0.1896551724137931,0.0,5278
Australian,32,PER,785,Red Bull,Red Bull RBPTH001,3,78.24,4.0,82.718,7.31,2 +1,18,28.214,17.981,34.899,81.094,278.6,311.2,302.7,313.9,Hardnew,0.0,3,0,12,0,0,0,0,1,58.0,0.5517241379310345,0.20689655172413793,0.0,5278
